ticker,datetime,title,label,sentiment_score,confidence,CAR
NVDA,2024-08-05,NVDA beats quarterly earnings estimates by wide margin,positive,0.597136723895912,0.597136723895912,0.0027835897475104263
META,2024-08-05,META unveils breakthrough product to strong reception,positive,0.44985099910587695,0.44985099910587695,-0.024693040126476662
AAPL,2024-08-05,AAPL announces layoffs amid cost-cutting measures,negative,-0.7150687597410759,0.7150687597410759,-0.004638696815510941
AAPL,2024-08-06,AAPL announces layoffs amid cost-cutting measures,negative,-0.8381033439988617,0.8381033439988617,-0.011826993431551393
NVDA,2024-08-06,NVDA beats quarterly earnings estimates by wide margin,positive,0.798094562936074,0.798094562936074,0.018292375856926835
NVDA,2024-08-06,NVDA unveils breakthrough product to strong reception,positive,0.9590460038029355,0.9590460038029355,0.05027309114905121
AMZN,2024-08-06,AMZN announces routine board meeting schedule,neutral,0.048498378950328325,0.649463091549484,0.009302604453487195
GOOGL,2024-08-07,GOOGL stock rallies on optimistic guidance,positive,0.6559296261203299,0.6559296261203299,0.04113330482520304
NVDA,2024-08-07,"NVDA misses earnings expectations, shares under pressure",negative,-0.5217551235211974,0.5217551235211974,0.02451116111715419
TSLA,2024-08-07,TSLA to present at upcoming investor conference,neutral,0.11723774726355743,0.8573786558791453,0.007475089001004219
META,2024-08-08,META holds annual shareholder meeting,neutral,-0.1325674554835658,0.646643353973045,0.012148480985727529
AAPL,2024-08-08,AAPL holds annual shareholder meeting,neutral,0.08581929158308613,0.5512454530702183,-0.01577358917772531
NVDA,2024-08-08,NVDA faces regulatory scrutiny over business practices,negative,-0.40978392516416684,0.40978392516416684,-0.012528890817680459
MSFT,2024-08-08,MSFT faces regulatory scrutiny over business practices,negative,-0.5022992240518214,0.5022992240518214,-0.022773977526982476
AMZN,2024-08-08,"AMZN misses earnings expectations, shares under pressure",negative,-0.5904004343750057,0.5904004343750057,0.0005667193523735039
NVDA,2024-08-08,Analysts downgrade NVDA citing weak demand,negative,-0.983670689464351,0.983670689464351,0.0010610620918363473
TSLA,2024-08-09,TSLA files standard quarterly report with SEC,neutral,-0.05671154702377014,0.775066019666437,-0.03206984026524541
MSFT,2024-08-10,MSFT unveils breakthrough product to strong reception,positive,0.7852240546727591,0.7852240546727591,0.0032828862642295623
META,2024-08-10,META beats quarterly earnings estimates by wide margin,positive,0.4043437391530933,0.4043437391530933,0.011847544061096083
META,2024-08-10,META announces routine board meeting schedule,neutral,-0.012325267338498008,0.7274964783811575,-0.005687724034611145
MSFT,2024-08-11,Analysts downgrade MSFT citing weak demand,negative,-0.6945479720426357,0.6945479720426357,0.005480425477673016
TSLA,2024-08-11,TSLA stock rallies on optimistic guidance,positive,0.7219486595078182,0.7219486595078182,0.014374457231594386
MSFT,2024-08-12,MSFT announces stronger than expected revenue growth,positive,0.7487748515054731,0.7487748515054731,0.031485939128978666
META,2024-08-12,Analysts downgrade META citing weak demand,negative,-0.6164419825346215,0.6164419825346215,-0.017489617307158672
GOOGL,2024-08-12,GOOGL files standard quarterly report with SEC,neutral,-0.03375648629094766,0.6153312415720976,0.016922228264599583
MSFT,2024-08-13,MSFT to present at upcoming investor conference,neutral,0.0724843898194546,0.687503718805581,0.010122637866111502
NVDA,2024-08-13,NVDA announces routine board meeting schedule,neutral,-0.09933808751618556,0.8746678767460507,-0.020069854655354373
NVDA,2024-08-13,NVDA to present at upcoming investor conference,neutral,0.007818158065806269,0.8986708846076614,-0.01790066753510441
TSLA,2024-08-13,TSLA announces routine board meeting schedule,neutral,0.12076619076576958,0.8150359344917357,-0.0077705705567530595
NVDA,2024-08-14,NVDA unveils breakthrough product to strong reception,positive,0.925255737475935,0.925255737475935,0.04451441387416008
GOOGL,2024-08-14,GOOGL announces layoffs amid cost-cutting measures,negative,-0.6774500569523262,0.6774500569523262,-0.0018859045104806134
TSLA,2024-08-15,TSLA files standard quarterly report with SEC,neutral,0.14709649929788174,0.5566383554275098,0.030282875330799368
TSLA,2024-08-15,TSLA to present at upcoming investor conference,neutral,-0.1344114400604687,0.8699367476072248,-0.03690789134039088
MSFT,2024-08-16,MSFT updates corporate governance policy,neutral,-0.07372095487375281,0.8675174723610724,-0.021407172437682614
MSFT,2024-08-16,MSFT beats quarterly earnings estimates by wide margin,positive,0.7446944374361187,0.7446944374361187,-0.00607594262796908
TSLA,2024-08-16,TSLA warns of slower growth in upcoming quarter,negative,-0.6044708666843979,0.6044708666843979,-0.023344559480995647
META,2024-08-16,META to present at upcoming investor conference,neutral,-0.14130014903865917,0.5963312232164588,-0.005711730512209058
MSFT,2024-08-17,MSFT announces layoffs amid cost-cutting measures,negative,-0.8708983215503707,0.8708983215503707,-0.021440449701756327
TSLA,2024-08-17,TSLA updates corporate governance policy,neutral,0.06145149691295429,0.6931753557887136,-0.005426998643059326
MSFT,2024-08-17,MSFT reports record profit driven by demand surge,positive,0.7477053880152109,0.7477053880152109,0.044887305010988615
MSFT,2024-08-17,MSFT announces routine board meeting schedule,neutral,-0.09969014409666571,0.50300281312,-0.02293460320725437
GOOGL,2024-08-18,GOOGL shares slide after disappointing guidance,negative,-0.5273922404785694,0.5273922404785694,-0.011695770425906651
AMZN,2024-08-19,AMZN holds annual shareholder meeting,neutral,-0.03628419148880843,0.7068077947397717,0.023739533706237905
META,2024-08-19,META reports record profit driven by demand surge,positive,0.9485033063425375,0.9485033063425375,-0.038806617103245976
GOOGL,2024-08-20,GOOGL reports record profit driven by demand surge,positive,0.6330542716239282,0.6330542716239282,0.014377901853925967
NVDA,2024-08-21,NVDA beats quarterly earnings estimates by wide margin,positive,0.7871987332032192,0.7871987332032192,0.006491205159740707
NVDA,2024-08-22,NVDA beats quarterly earnings estimates by wide margin,positive,0.7881393381739115,0.7881393381739115,0.028753769789476753
MSFT,2024-08-22,Analysts upgrade MSFT stock on positive outlook,positive,0.9597008442404582,0.9597008442404582,0.0255863200759302
GOOGL,2024-08-23,Analysts upgrade GOOGL stock on positive outlook,positive,0.610848077866212,0.610848077866212,0.015112942591704277
MSFT,2024-08-23,MSFT unveils breakthrough product to strong reception,positive,0.6644423236715542,0.6644423236715542,0.013726106604795403
META,2024-08-23,META announces stronger than expected revenue growth,positive,0.742826072423233,0.742826072423233,-0.016391331864777682
NVDA,2024-08-24,NVDA beats quarterly earnings estimates by wide margin,positive,0.542172639253354,0.542172639253354,0.0411511482334253
NVDA,2024-08-24,NVDA announces routine board meeting schedule,neutral,0.023693257425072778,0.5018475195373311,-0.011639590121001204
MSFT,2024-08-24,Analysts downgrade MSFT citing weak demand,negative,-0.9867708657875698,0.9867708657875698,-0.009792636981598334
NVDA,2024-08-24,NVDA unveils breakthrough product to strong reception,positive,0.471186649091775,0.471186649091775,0.002559170751814638
MSFT,2024-08-24,MSFT beats quarterly earnings estimates by wide margin,positive,0.9239134088772921,0.9239134088772921,0.0024297167492246356
AAPL,2024-08-25,AAPL files standard quarterly report with SEC,neutral,0.08514723281271405,0.6753545034336772,0.013778912517153784
META,2024-08-25,META holds annual shareholder meeting,neutral,-0.045629767273022315,0.5362316234141757,0.043901025702024137
TSLA,2024-08-25,TSLA stock rallies on optimistic guidance,positive,0.5302707735132711,0.5302707735132711,0.0006888486513229536
AAPL,2024-08-25,AAPL announces routine board meeting schedule,neutral,-0.08927862206228449,0.7779192515273994,-0.005152200481037456
META,2024-08-25,META announces stronger than expected revenue growth,positive,0.5777921531836836,0.5777921531836836,-0.020870274039159385
AMZN,2024-08-26,AMZN announces stronger than expected revenue growth,positive,0.8401484253436333,0.8401484253436333,0.049340496946580784
AAPL,2024-08-26,AAPL beats quarterly earnings estimates by wide margin,positive,0.7574958548121593,0.7574958548121593,-0.01456700873931283
META,2024-08-27,META reports record profit driven by demand surge,positive,0.716280141209106,0.716280141209106,0.01379545236018596
TSLA,2024-08-27,TSLA announces routine board meeting schedule,neutral,-0.10061765472539455,0.5179642477569316,-0.02602138009622588
META,2024-08-27,META reports record profit driven by demand surge,positive,0.8594630333398188,0.8594630333398188,0.02764225686943901
AAPL,2024-08-28,AAPL warns of slower growth in upcoming quarter,negative,-0.40567081015731543,0.40567081015731543,-0.000632156883717155
NVDA,2024-08-28,NVDA announces routine board meeting schedule,neutral,0.09060776408207807,0.8117910163085316,0.0024084524283560435
NVDA,2024-08-28,NVDA reports record profit driven by demand surge,positive,0.6941973326570259,0.6941973326570259,0.012143070828284624
META,2024-08-28,META stock rallies on optimistic guidance,positive,0.5045689457370708,0.5045689457370708,0.022280196034623535
META,2024-08-29,META to present at upcoming investor conference,neutral,0.004937820790692271,0.5380796347843456,0.00996520041831745
NVDA,2024-08-29,NVDA to present at upcoming investor conference,neutral,0.090265252825529,0.7374728017865416,0.014104655010336857
MSFT,2024-08-29,"MSFT misses earnings expectations, shares under pressure",negative,-0.9876355132073297,0.9876355132073297,-0.016409123975246114
